cidade_slug,cidade_origem,canal,indicador_id,mes_ref,meta
fortaleza-ce,FORTALEZA / CE,PAP,efetivado,2026-03-01,1321
fortaleza-ce,FORTALEZA / CE,PAP,instalacao,2026-03-01,1244
fortaleza-ce,FORTALEZA/CE,LOJA,instalacao,2026-03-01,56
fortaleza-ce,FORTALEZA/CE,QUIOSQUE LOJA,instalacao,2026-03-01,120
gravata-pe,GRAVATA / PE,PAP,orcamento,2026-03-01,88
gravata-pe,GRAVATA / PE,PAP,efetivado,2026-03-01,80
gravata-pe,GRAVATA / PE,PAP,instalacao,2026-03-01,72
gravata-pe,GRAVATA/PE,LOJA,instalacao,2026-03-01,24
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,orcamento,2026-03-01,24
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,efetivado,2026-03-01,22
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,instalacao,2026-03-01,20
horizonte-ce,HORIZONTE / CE,PAP,orcamento,2026-03-01,170
horizonte-ce,HORIZONTE / CE,PAP,efetivado,2026-03-01,150
horizonte-ce,HORIZONTE / CE,PAP,instalacao,2026-03-01,140
horizonte-ce,HORIZONTE/CE,LOJA,instalacao,2026-03-01,42
ibiapina-ce,IBIAPINA/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,12
ico-ce,ICO / CE,PAP,orcamento,2026-03-01,44
ico-ce,ICO / CE,PAP,efetivado,2026-03-01,40
ico-ce,ICO / CE,PAP,instalacao,2026-03-01,36
ico-ce,ICO/CE,LOJA,instalacao,2026-03-01,42
iguatu-ce,IGUATU/CE,LOJA,instalacao,2026-03-01,42
iguatu-ce,IGUATU/CE,PAP,orcamento,2026-03-01,144
iguatu-ce,IGUATU/CE,PAP,efetivado,2026-03-01,128
iguatu-ce,IGUATU/CE,PAP,instalacao,2026-03-01,120
ipu-ce,IPU / CE,PAP,orcamento,2026-03-01,72
ipu-ce,IPU / CE,PAP,efetivado,2026-03-01,66
ipu-ce,IPU / CE,PAP,instalacao,2026-03-01,60
ipu-ce,IPU/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
iracema-ce,IRACEMA/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
iracema-ce,IRACEMA/CE,PAP,orcamento,2026-03-01,18
iracema-ce,IRACEMA/CE,PAP,efetivado,2026-03-01,16
iracema-ce,IRACEMA/CE,PAP,instalacao,2026-03-01,15
itaitinga-ce,ITAITINGA/CE,PAP,orcamento,2026-03-01,36
itaitinga-ce,ITAITINGA/CE,PAP,efetivado,2026-03-01,32
itaitinga-ce,ITAITINGA/CE,PAP,instalacao,2026-03-01,30
itapaje-ce,ITAPAJE/CE,PAP,orcamento,2026-03-01,51
itapaje-ce,ITAPAJE/CE,PAP,efetivado,2026-03-01,47
itapaje-ce,ITAPAJE/CE,PAP,instalacao,2026-03-01,42
itapipoca-ce,ITAPIPOCA / CE,PAP,orcamento,2026-03-01,144
itapipoca-ce,ITAPIPOCA / CE,PAP,efetivado,2026-03-01,132
itapipoca-ce,ITAPIPOCA / CE,PAP,instalacao,2026-03-01,120
itapipoca-ce,ITAPIPOCA/CE,LOJA,instalacao,2026-03-01,36
jaguaretama-ce,JAGUARETAMA/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
jaguaretama-ce,JAGUARETAMA/CE,PAP,orcamento,2026-03-01,18
jaguaretama-ce,JAGUARETAMA/CE,PAP,efetivado,2026-03-01,16
jaguaretama-ce,JAGUARETAMA/CE,PAP,instalacao,2026-03-01,15
jaguaribara-ce,JAGUARIBARA/CE,PAP,orcamento,2026-03-01,18
jaguaribara-ce,JAGUARIBARA/CE,PAP,efetivado,2026-03-01,16
jaguaribara-ce,JAGUARIBARA/CE,PAP,instalacao,2026-03-01,15
jaguaribe-ce,JAGUARIBE/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,36
jaguaribe-ce,JAGUARIBE/CE,PAP,orcamento,2026-03-01,54
jaguaribe-ce,JAGUARIBE/CE,PAP,efetivado,2026-03-01,48
jaguaribe-ce,JAGUARIBE/CE,PAP,instalacao,2026-03-01,45
joao-pessoa-pb,JOAO PESSOA / PB,NGC,orcamento,2026-03-01,317
joao-pessoa-pb,JOAO PESSOA / PB,NGC,efetivado,2026-03-01,277
joao-pessoa-pb,JOAO PESSOA / PB,NGC,instalacao,2026-03-01,261
joao-pessoa-pb,JOAO PESSOA / PB,PAP,orcamento,2026-03-01,738
joao-pessoa-pb,JOAO PESSOA / PB,PAP,efetivado,2026-03-01,644
joao-pessoa-pb,JOAO PESSOA / PB,PAP,instalacao,2026-03-01,606
joao-pessoa-pb,JOAO PESSOA/PB,LOJA,instalacao,2026-03-01,56
juazeiro-ba,JUAZEIRO / BA,PAP,orcamento,2026-03-01,262
juazeiro-ba,JUAZEIRO / BA,PAP,efetivado,2026-03-01,228
juazeiro-ba,JUAZEIRO / BA,PAP,instalacao,2026-03-01,215
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,orcamento,2026-03-01,432
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,efetivado,2026-03-01,384
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,instalacao,2026-03-01,360
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,LOJA,instalacao,2026-03-01,112
juazeiro-ba,JUAZEIRO/BA,DONO CIDADE - LOJAS,instalacao,2026-03-01,12
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,orcamento,2026-03-01,36
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,efetivado,2026-03-01,32
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,instalacao,2026-03-01,30
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,LOJA,instalacao,2026-03-01,24
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,PAP,orcamento,2026-03-01,66
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,PAP,efetivado,2026-03-01,60
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,PAP,instalacao,2026-03-01,54
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,36
macaiba-rn,MACAIBA/RN,LOJA,instalacao,2026-03-01,14
macaiba-rn,MACAIBA/RN,PAP,orcamento,2026-03-01,118
macaiba-rn,MACAIBA/RN,PAP,efetivado,2026-03-01,107
macaiba-rn,MACAIBA/RN,PAP,instalacao,2026-03-01,98
macau-rn,MACAU / RN,PAP,orcamento,2026-03-01,15
macau-rn,MACAU / RN,PAP,efetivado,2026-03-01,14
macau-rn,MACAU / RN,PAP,instalacao,2026-03-01,13
macau-rn,MACAU / RN,QUIOSQUES,orcamento,2026-03-01,36
macau-rn,MACAU / RN,QUIOSQUES,efetivado,2026-03-01,32
macau-rn,MACAU / RN,QUIOSQUES,instalacao,2026-03-01,30
major-sales-rn,MAJOR SALES/RN,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
major-sales-rn,MAJOR SALES/RN,PAP,orcamento,2026-03-01,12
major-sales-rn,MAJOR SALES/RN,PAP,efetivado,2026-03-01,11
major-sales-rn,MAJOR SALES/RN,PAP,instalacao,2026-03-01,10
maracanau-ce,MARACANAU / CE,PAP,orcamento,2026-03-01,234
maracanau-ce,MARACANAU / CE,PAP,efetivado,2026-03-01,204
maracanau-ce,MARACANAU / CE,PAP,instalacao,2026-03-01,192
maracanau-ce,MARACANAU/CE,LOJA,instalacao,2026-03-01,48
maracanau-ce,MARACANAU/CE,QUIOSQUES,orcamento,2026-03-01,39
maracanau-ce,MARACANAU/CE,QUIOSQUES,efetivado,2026-03-01,34
maracanau-ce,MARACANAU/CE,QUIOSQUES,instalacao,2026-03-01,32
maranguape-ce,MARANGUAPE/CE,LOJA,instalacao,2026-03-01,28
maranguape-ce,MARANGUAPE/CE,PAP,orcamento,2026-03-01,195
maranguape-ce,MARANGUAPE/CE,PAP,efetivado,2026-03-01,170
maranguape-ce,MARANGUAPE/CE,PAP,instalacao,2026-03-01,160
milagres-ce,MILAGRES/CE,LOJA,instalacao,2026-03-01,24
milagres-ce,MILAGRES/CE,PAP,orcamento,2026-03-01,7
milagres-ce,MILAGRES/CE,PAP,efetivado,2026-03-01,7
milagres-ce,MILAGRES/CE,PAP,instalacao,2026-03-01,6
missao-velha-ce,MISSAO VELHA/CE,LOJA,instalacao,2026-03-01,24
missao-velha-ce,MISSAO VELHA/CE,PAP,orcamento,2026-03-01,11
missao-velha-ce,MISSAO VELHA/CE,PAP,efetivado,2026-03-01,10
missao-velha-ce,MISSAO VELHA/CE,PAP,instalacao,2026-03-01,9
mombaca-ce,MOMBACA/CE,LOJA,instalacao,2026-03-01,24
mombaca-ce,MOMBACA/CE,PAP,orcamento,2026-03-01,44
mombaca-ce,MOMBACA/CE,PAP,efetivado,2026-03-01,40
mombaca-ce,MOMBACA/CE,PAP,instalacao,2026-03-01,36
morada-nova-ce,MORADA NOVA/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
morada-nova-ce,MORADA NOVA/CE,PAP,orcamento,2026-03-01,44
morada-nova-ce,MORADA NOVA/CE,PAP,efetivado,2026-03-01,40
morada-nova-ce,MORADA NOVA/CE,PAP,instalacao,2026-03-01,36
mossoro-rn,MOSSORO / RN,PAP,orcamento,2026-03-01,273
mossoro-rn,MOSSORO / RN,PAP,efetivado,2026-03-01,238
mossoro-rn,MOSSORO / RN,PAP,instalacao,2026-03-01,224
mossoro-rn,MOSSORO/RN,LOJA,instalacao,2026-03-01,42
mucambo-ce,MUCAMBO/CE,PAP,orcamento,2026-03-01,4
mucambo-ce,MUCAMBO/CE,PAP,efetivado,2026-03-01,3
mucambo-ce,MUCAMBO/CE,PAP,instalacao,2026-03-01,3
natal-rn,NATAL / RN,NGC,orcamento,2026-03-01,383
natal-rn,NATAL / RN,NGC,efetivado,2026-03-01,334
natal-rn,NATAL / RN,NGC,instalacao,2026-03-01,314
natal-rn,NATAL / RN,PAP,orcamento,2026-03-01,702
natal-rn,NATAL / RN,PAP,efetivado,2026-03-01,612
natal-rn,NATAL / RN,PAP,instalacao,2026-03-01,576
natal-rn,NATAL/RN,LOJA,instalacao,2026-03-01,98
natal-rn,NATAL/RN,QUIOSQUE LOJA,instalacao,2026-03-01,45
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,orcamento,2026-03-01,22
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,efetivado,2026-03-01,20
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,instalacao,2026-03-01,18
oros-ce,OROS/CE,LOJA,instalacao,2026-03-01,24
oros-ce,OROS/CE,PAP,orcamento,2026-03-01,18
oros-ce,OROS/CE,PAP,efetivado,2026-03-01,16
oros-ce,OROS/CE,PAP,instalacao,2026-03-01,15
ouricuri-pe,OURICURI/PE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
ouricuri-pe,OURICURI/PE,PAP,orcamento,2026-03-01,48
ouricuri-pe,OURICURI/PE,PAP,efetivado,2026-03-01,44
ouricuri-pe,OURICURI/PE,PAP,instalacao,2026-03-01,40
pacajus-ce,PACAJUS / CE,PAP,orcamento,2026-03-01,79
pacajus-ce,PACAJUS / CE,PAP,efetivado,2026-03-01,71
pacajus-ce,PACAJUS / CE,PAP,instalacao,2026-03-01,66
pacajus-ce,PACAJUS/CE,LOJA,instalacao,2026-03-01,14
paraipaba-ce,PARAIPABA/CE,LOJA,instalacao,2026-03-01,12
paraipaba-ce,PARAIPABA/CE,PAP,orcamento,2026-03-01,72
paraipaba-ce,PARAIPABA/CE,PAP,efetivado,2026-03-01,66
paraipaba-ce,PARAIPABA/CE,PAP,instalacao,2026-03-01,60
parnaiba-pi,PARNAIBA / PI,PAP,orcamento,2026-03-01,362
parnaiba-pi,PARNAIBA / PI,PAP,efetivado,2026-03-01,317
parnaiba-pi,PARNAIBA / PI,PAP,instalacao,2026-03-01,298
parnaiba-pi,PARNAIBA/PI,DONO CIDADE - LOJAS,instalacao,2026-03-01,28
parnamirim-rn,PARNAMIRIM/RN,DONO CIDADE - LOJAS,instalacao,2026-03-01,70
parnamirim-rn,PARNAMIRIM/RN,PAP,orcamento,2026-03-01,312
parnamirim-rn,PARNAMIRIM/RN,PAP,efetivado,2026-03-01,272
parnamirim-rn,PARNAMIRIM/RN,PAP,instalacao,2026-03-01,256
patos-pb,PATOS / PB,PAP,orcamento,2026-03-01,180
patos-pb,PATOS / PB,PAP,efetivado,2026-03-01,160
patos-pb,PATOS / PB,PAP,instalacao,2026-03-01,150
patos-pb,PATOS/PB,LOJA,instalacao,2026-03-01,56
pau-dos-ferros-rn,PAU DOS FERROS/RN,DONO CIDADE - LOJAS,instalacao,2026-03-01,36
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,orcamento,2026-03-01,14
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,efetivado,2026-03-01,13
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,instalacao,2026-03-01,12
pedra-branca-ce,PEDRA BRANCA/CE,LOJA,instalacao,2026-03-01,12
pedra-branca-ce,PEDRA BRANCA/CE,PAP,orcamento,2026-03-01,22
pedra-branca-ce,PEDRA BRANCA/CE,PAP,efetivado,2026-03-01,20
pedra-branca-ce,PEDRA BRANCA/CE,PAP,instalacao,2026-03-01,18
pereiro-ce,PEREIRO/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
pereiro-ce,PEREIRO/CE,ONLINE,ativacao,2026-03-01,729
pereiro-ce,PEREIRO/CE,ONLINE,instalacao,2026-03-01,2719
pesqueira-pe,PESQUEIRA/PE,LOJA,instalacao,2026-03-01,12
pesqueira-pe,PESQUEIRA/PE,PAP,orcamento,2026-03-01,37
pesqueira-pe,PESQUEIRA/PE,PAP,efetivado,2026-03-01,34
pesqueira-pe,PESQUEIRA/PE,PAP,instalacao,2026-03-01,31
petrolina-pe,PETROLINA/PE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
petrolina-pe,PETROLINA/PE,PAP,orcamento,2026-03-01,234
petrolina-pe,PETROLINA/PE,PAP,efetivado,2026-03-01,204
petrolina-pe,PETROLINA/PE,PAP,instalacao,2026-03-01,192
pombal-pb,POMBAL/PB,LOJA,instalacao,2026-03-01,24
pombal-pb,POMBAL/PB,PAP,orcamento,2026-03-01,54
pombal-pb,POMBAL/PB,PAP,efetivado,2026-03-01,48
pombal-pb,POMBAL/PB,PAP,instalacao,2026-03-01,45
quixada-ce,QUIXADA / CE,PAP,orcamento,2026-03-01,120
quixada-ce,QUIXADA / CE,PAP,efetivado,2026-03-01,110
quixada-ce,QUIXADA / CE,PAP,instalacao,2026-03-01,100
quixada-ce,QUIXADA/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,42
quixeramobim-ce,QUIXERAMOBIM/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,14
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,orcamento,2026-03-01,72
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,efetivado,2026-03-01,66
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,instalacao,2026-03-01,60
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-03-01,24
quixere-ce,QUIXERE/CE,PAP,orcamento,2026-03-01,44
quixere-ce,QUIXERE/CE,PAP,efetivado,2026-03-01,40
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-03-01,36
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,orcamento,2026-03-01,18
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,efetivado,2026-03-01,16
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-03-01,15
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,12
russas-ce,RUSSAS/CE,PAP,orcamento,2026-03-01,66
russas-ce,RUSSAS/CE,PAP,efetivado,2026-03-01,60
russas-ce,RUSSAS/CE,PAP,instalacao,2026-03-01,54
salgueiro-pe,SALGUEIRO / PE,PAP,orcamento,2026-03-01,38
salgueiro-pe,SALGUEIRO / PE,PAP,efetivado,2026-03-01,35
salgueiro-pe,SALGUEIRO / PE,PAP,instalacao,2026-03-01,32
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-03-01,12
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-03-01,24
santa-luzia-pb,SANTA LUZIA/PB,PAP,orcamento,2026-03-01,24
santa-luzia-pb,SANTA LUZIA/PB,PAP,efetivado,2026-03-01,22
santa-luzia-pb,SANTA LUZIA/PB,PAP,instalacao,2026-03-01,20
santa-rita-pb,SANTA RITA / PB,PAP,orcamento,2026-03-01,216
santa-rita-pb,SANTA RITA / PB,PAP,efetivado,2026-03-01,192
santa-rita-pb,SANTA RITA / PB,PAP,instalacao,2026-03-01,180
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-03-01,28
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,12
sao-benedito-ce,SAO BENEDITO/CE,PAP,orcamento,2026-03-01,22
sao-benedito-ce,SAO BENEDITO/CE,PAP,efetivado,2026-03-01,20
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-03-01,18
sao-bento-pb,SAO BENTO/PB,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,orcamento,2026-03-01,78
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,efetivado,2026-03-01,68
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,instalacao,2026-03-01,64
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-03-01,24
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,orcamento,2026-03-01,22
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,efetivado,2026-03-01,20
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,instalacao,2026-03-01,18
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-03-01,36
sao-miguel-rn,SAO MIGUEL/RN,PAP,orcamento,2026-03-01,28
sao-miguel-rn,SAO MIGUEL/RN,PAP,efetivado,2026-03-01,26
sao-miguel-rn,SAO MIGUEL/RN,PAP,instalacao,2026-03-01,24
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-03-01,24
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,orcamento,2026-03-01,44
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,efetivado,2026-03-01,40
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-03-01,36
serra-talhada-pe,SERRA TALHADA / PE,PAP,orcamento,2026-03-01,61
serra-talhada-pe,SERRA TALHADA / PE,PAP,efetivado,2026-03-01,56
serra-talhada-pe,SERRA TALHADA / PE,PAP,instalacao,2026-03-01,51
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-03-01,24
sobral-ce,SOBRAL / CE,PAP,orcamento,2026-03-01,312
sobral-ce,SOBRAL / CE,PAP,efetivado,2026-03-01,272
sobral-ce,SOBRAL / CE,PAP,instalacao,2026-03-01,256
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-03-01,56
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-03-01,28
sousa-pb,SOUSA/PB,PAP,orcamento,2026-03-01,48
sousa-pb,SOUSA/PB,PAP,efetivado,2026-03-01,44
sousa-pb,SOUSA/PB,PAP,instalacao,2026-03-01,40
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,orcamento,2026-03-01,44
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,efetivado,2026-03-01,40
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,instalacao,2026-03-01,36
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-03-01,24
taua-ce,TAUA/CE,LOJA,instalacao,2026-03-01,24
taua-ce,TAUA/CE,PAP,orcamento,2026-03-01,44
taua-ce,TAUA/CE,PAP,efetivado,2026-03-01,40
taua-ce,TAUA/CE,PAP,instalacao,2026-03-01,36
teresina-pi,TERESINA / PI,PAP,orcamento,2026-03-01,882
teresina-pi,TERESINA / PI,PAP,efetivado,2026-03-01,768
teresina-pi,TERESINA / PI,PAP,instalacao,2026-03-01,723
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-03-01,56
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
tiangua-ce,TIANGUA/CE,PAP,orcamento,2026-03-01,48
tiangua-ce,TIANGUA/CE,PAP,efetivado,2026-03-01,44
tiangua-ce,TIANGUA/CE,PAP,instalacao,2026-03-01,40
timon-ma,TIMON / MA,PAP,orcamento,2026-03-01,312
timon-ma,TIMON / MA,PAP,efetivado,2026-03-01,272
timon-ma,TIMON / MA,PAP,instalacao,2026-03-01,256
timon-ma,TIMON/MA,LOJA,instalacao,2026-03-01,24
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-03-01,12
toritama-pe,TORITAMA/PE,PAP,orcamento,2026-03-01,102
toritama-pe,TORITAMA/PE,PAP,efetivado,2026-03-01,90
toritama-pe,TORITAMA/PE,PAP,instalacao,2026-03-01,84
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
ubajara-ce,UBAJARA/CE,PAP,orcamento,2026-03-01,22
ubajara-ce,UBAJARA/CE,PAP,efetivado,2026-03-01,20
ubajara-ce,UBAJARA/CE,PAP,instalacao,2026-03-01,18
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
uirauna-pb,UIRAUNA/PB,PAP,orcamento,2026-03-01,22
uirauna-pb,UIRAUNA/PB,PAP,efetivado,2026-03-01,20
uirauna-pb,UIRAUNA/PB,PAP,instalacao,2026-03-01,18
umarizal-rn,UMARIZAL / RN,PAP,orcamento,2026-03-01,22
umarizal-rn,UMARIZAL / RN,PAP,efetivado,2026-03-01,20
umarizal-rn,UMARIZAL / RN,PAP,instalacao,2026-03-01,18
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-03-01,18
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-03-01,36
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,orcamento,2026-03-01,44
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,efetivado,2026-03-01,40
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-03-01,36
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-04-01,24
acarau-ce,ACARAU/CE,PAP,orcamento,2026-04-01,18
acarau-ce,ACARAU/CE,PAP,efetivado,2026-04-01,16
acarau-ce,ACARAU/CE,PAP,instalacao,2026-04-01,15
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-04-01,24
acopiara-ce,ACOPIARA/CE,PAP,orcamento,2026-04-01,24
acopiara-ce,ACOPIARA/CE,PAP,efetivado,2026-04-01,22
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-04-01,20
acu-rn,ACU/RN,DONO CIDADE - LOJAS,instalacao,2026-04-01,42
acu-rn,ACU/RN,LOJA,instalacao,2026-04-01,14
acu-rn,ACU/RN,PAP,orcamento,2026-04-01,36
acu-rn,ACU/RN,PAP,efetivado,2026-04-01,32
acu-rn,ACU/RN,PAP,instalacao,2026-04-01,30
agua-nova-rn,AGUA NOVA/RN,PAP,orcamento,2026-04-01,12
agua-nova-rn,AGUA NOVA/RN,PAP,efetivado,2026-04-01,11
agua-nova-rn,AGUA NOVA/RN,PAP,instalacao,2026-04-01,10
araripina-pe,ARARIPINA/PE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
araripina-pe,ARARIPINA/PE,PAP,orcamento,2026-04-01,36
araripina-pe,ARARIPINA/PE,PAP,efetivado,2026-04-01,32
araripina-pe,ARARIPINA/PE,PAP,instalacao,2026-04-01,30
arcoverde-pe,ARCOVERDE / PE,PAP,orcamento,2026-04-01,54
arcoverde-pe,ARCOVERDE / PE,PAP,efetivado,2026-04-01,48
arcoverde-pe,ARCOVERDE / PE,PAP,instalacao,2026-04-01,45
arcoverde-pe,ARCOVERDE/PE,LOJA,instalacao,2026-04-01,12
assu-rn,ASSU / RN,PAP,orcamento,2026-04-01,18
assu-rn,ASSU / RN,PAP,efetivado,2026-04-01,16
assu-rn,ASSU / RN,PAP,instalacao,2026-04-01,15
banabuiu-ce,BANABUIU/CE,LOJA,instalacao,2026-04-01,24
banabuiu-ce,BANABUIU/CE,PAP,orcamento,2026-04-01,6
banabuiu-ce,BANABUIU/CE,PAP,efetivado,2026-04-01,5
banabuiu-ce,BANABUIU/CE,PAP,instalacao,2026-04-01,5
barbalha-ce,BARBALHA / CE,PAP,orcamento,2026-04-01,24
barbalha-ce,BARBALHA / CE,PAP,efetivado,2026-04-01,22
barbalha-ce,BARBALHA / CE,PAP,instalacao,2026-04-01,20
barbalha-ce,BARBALHA/CE,LOJA,instalacao,2026-04-01,28
bayeux-pb,BAYEUX/PB,DONO CIDADE - LOJAS,instalacao,2026-04-01,28
bayeux-pb,BAYEUX/PB,PAP,orcamento,2026-04-01,180
bayeux-pb,BAYEUX/PB,PAP,efetivado,2026-04-01,156
bayeux-pb,BAYEUX/PB,PAP,instalacao,2026-04-01,150
belo-jardim-pe,BELO JARDIM / PE,PAP,orcamento,2026-04-01,8
belo-jardim-pe,BELO JARDIM / PE,PAP,efetivado,2026-04-01,8
belo-jardim-pe,BELO JARDIM / PE,PAP,instalacao,2026-04-01,7
belo-jardim-pe,BELO JARDIM/PE,LOJA,instalacao,2026-04-01,12
bezerros-pe,BEZERROS/PE,LOJA,instalacao,2026-04-01,24
bezerros-pe,BEZERROS/PE,PAP,orcamento,2026-04-01,36
bezerros-pe,BEZERROS/PE,PAP,efetivado,2026-04-01,32
bezerros-pe,BEZERROS/PE,PAP,instalacao,2026-04-01,30
brejo-santo-ce,BREJO SANTO/CE,LOJA,instalacao,2026-04-01,12
brejo-santo-ce,BREJO SANTO/CE,PAP,orcamento,2026-04-01,48
brejo-santo-ce,BREJO SANTO/CE,PAP,efetivado,2026-04-01,44
brejo-santo-ce,BREJO SANTO/CE,PAP,instalacao,2026-04-01,40
cabedelo-pb,CABEDELO/PB,LOJA,instalacao,2026-04-01,24
cabedelo-pb,CABEDELO/PB,PAP,orcamento,2026-04-01,60
cabedelo-pb,CABEDELO/PB,PAP,efetivado,2026-04-01,52
cabedelo-pb,CABEDELO/PB,PAP,instalacao,2026-04-01,50
caico-rn,CAICO/RN,LOJA,instalacao,2026-04-01,24
caico-rn,CAICO/RN,PAP,orcamento,2026-04-01,36
caico-rn,CAICO/RN,PAP,efetivado,2026-04-01,32
caico-rn,CAICO/RN,PAP,instalacao,2026-04-01,30
cajazeiras-pb,CAJAZEIRAS/PB,LOJA,instalacao,2026-04-01,36
cajazeiras-pb,CAJAZEIRAS/PB,PAP,orcamento,2026-04-01,72
cajazeiras-pb,CAJAZEIRAS/PB,PAP,efetivado,2026-04-01,64
cajazeiras-pb,CAJAZEIRAS/PB,PAP,instalacao,2026-04-01,60
campina-grande-pb,CAMPINA GRANDE / PB,PAP,orcamento,2026-04-01,270
