cidade_slug,cidade_origem,tecnologia,indicador_id,mes_ref,semana_mes,valor
prata-pb,PRATA / PB,5g,ativacao,2026-07-01,1,1
queimadas-pb,QUEIMADAS / PB,ftth,orcamento,2026-07-01,1,3
queimadas-pb,QUEIMADAS / PB,ftth,instalacao,2026-07-01,1,2
quixada-ce,QUIXADA / CE,5g,ativacao,2026-07-01,1,58
quixada-ce,QUIXADA / CE,ftth,orcamento,2026-07-01,1,36
quixada-ce,QUIXADA / CE,ftth,efetivado,2026-07-01,1,33
quixada-ce,QUIXADA / CE,ftth,instalacao,2026-07-01,1,34
quixeramobim-ce,QUIXERAMOBIM / CE,5g,ativacao,2026-07-01,1,51
quixeramobim-ce,QUIXERAMOBIM / CE,ftth,orcamento,2026-07-01,1,35
quixeramobim-ce,QUIXERAMOBIM / CE,ftth,instalacao,2026-07-01,1,31
quixeramobim-ce,QUIXERAMOBIM / CE,ftth,efetivado,2026-07-01,1,30
quixere-ce,QUIXERE / CE,5g,ativacao,2026-07-01,1,16
quixere-ce,QUIXERE / CE,ftth,orcamento,2026-07-01,1,9
quixere-ce,QUIXERE / CE,ftth,efetivado,2026-07-01,1,8
quixere-ce,QUIXERE / CE,ftth,instalacao,2026-07-01,1,7
rafael-fernandes-rn,RAFAEL FERNANDES / RN,5g,ativacao,2026-07-01,1,6
rafael-fernandes-rn,RAFAEL FERNANDES / RN,ftth,orcamento,2026-07-01,1,5
rafael-fernandes-rn,RAFAEL FERNANDES / RN,ftth,efetivado,2026-07-01,1,3
rafael-fernandes-rn,RAFAEL FERNANDES / RN,ftth,instalacao,2026-07-01,1,3
recife-pe,RECIFE / PE,ftth,orcamento,2026-07-01,1,129
recife-pe,RECIFE / PE,ftth,efetivado,2026-07-01,1,96
recife-pe,RECIFE / PE,ftth,instalacao,2026-07-01,1,49
riacho-de-santana-rn,RIACHO DE SANTANA / RN,5g,ativacao,2026-07-01,1,2
ribeira-do-pombal-ba,RIBEIRA DO POMBAL / BA,ftth,orcamento,2026-07-01,1,18
ribeira-do-pombal-ba,RIBEIRA DO POMBAL / BA,ftth,efetivado,2026-07-01,1,16
ribeira-do-pombal-ba,RIBEIRA DO POMBAL / BA,ftth,instalacao,2026-07-01,1,20
rio-largo-al,RIO LARGO / AL,5g,ativacao,2026-07-01,1,22
rio-largo-al,RIO LARGO / AL,ftth,orcamento,2026-07-01,1,32
rio-largo-al,RIO LARGO / AL,ftth,efetivado,2026-07-01,1,24
rio-largo-al,RIO LARGO / AL,ftth,instalacao,2026-07-01,1,25
rio-tinto-pb,RIO TINTO / PB,5g,ativacao,2026-07-01,1,10
rodolfo-fernandes-rn,RODOLFO FERNANDES / RN,5g,ativacao,2026-07-01,1,2
russas-ce,RUSSAS / CE,5g,ativacao,2026-07-01,1,44
russas-ce,RUSSAS / CE,ftth,orcamento,2026-07-01,1,26
russas-ce,RUSSAS / CE,ftth,efetivado,2026-07-01,1,24
russas-ce,RUSSAS / CE,ftth,instalacao,2026-07-01,1,16
saboeiro-ce,SABOEIRO / CE,5g,ativacao,2026-07-01,1,4
salgueiro-pe,SALGUEIRO / PE,5g,ativacao,2026-07-01,1,44
salgueiro-pe,SALGUEIRO / PE,ftth,orcamento,2026-07-01,1,21
salgueiro-pe,SALGUEIRO / PE,ftth,efetivado,2026-07-01,1,17
salgueiro-pe,SALGUEIRO / PE,ftth,instalacao,2026-07-01,1,13
santa-cruz-pb,SANTA CRUZ / PB,5g,ativacao,2026-07-01,1,8
santa-cruz-rn,SANTA CRUZ / RN,5g,ativacao,2026-07-01,1,14
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE / PE,ftth,orcamento,2026-07-01,1,19
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE / PE,ftth,efetivado,2026-07-01,1,18
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE / PE,ftth,instalacao,2026-07-01,1,15
santa-ines-ma,SANTA INES / MA,5g,ativacao,2026-07-01,1,1
santa-luzia-pb,SANTA LUZIA / PB,5g,ativacao,2026-07-01,1,27
santa-luzia-pb,SANTA LUZIA / PB,ftth,orcamento,2026-07-01,1,7
santa-luzia-pb,SANTA LUZIA / PB,ftth,efetivado,2026-07-01,1,7
santa-luzia-pb,SANTA LUZIA / PB,ftth,instalacao,2026-07-01,1,5
santa-quiteria-ce,SANTA QUITERIA / CE,5g,ativacao,2026-07-01,1,22
santa-rita-pb,SANTA RITA / PB,5g,ativacao,2026-07-01,1,84
santa-rita-pb,SANTA RITA / PB,ftth,orcamento,2026-07-01,1,61
santa-rita-pb,SANTA RITA / PB,ftth,efetivado,2026-07-01,1,57
santa-rita-pb,SANTA RITA / PB,ftth,instalacao,2026-07-01,1,40
santana-do-cariri-ce,SANTANA DO CARIRI / CE,5g,ativacao,2026-07-01,1,3
santo-amaro-ba,SANTO AMARO / BA,ftth,orcamento,2026-07-01,1,25
santo-amaro-ba,SANTO AMARO / BA,ftth,efetivado,2026-07-01,1,20
santo-amaro-ba,SANTO AMARO / BA,ftth,instalacao,2026-07-01,1,15
sao-benedito-ce,SAO BENEDITO / CE,5g,ativacao,2026-07-01,1,18
sao-benedito-ce,SAO BENEDITO / CE,ftth,instalacao,2026-07-01,1,4
sao-benedito-ce,SAO BENEDITO / CE,ftth,orcamento,2026-07-01,1,3
sao-benedito-ce,SAO BENEDITO / CE,ftth,efetivado,2026-07-01,1,3
sao-bento-pb,SAO BENTO / PB,5g,ativacao,2026-07-01,1,18
sao-bento-pb,SAO BENTO / PB,ftth,orcamento,2026-07-01,1,10
sao-bento-pb,SAO BENTO / PB,ftth,efetivado,2026-07-01,1,9
sao-bento-pb,SAO BENTO / PB,ftth,instalacao,2026-07-01,1,6
sao-caitano-pe,SAO CAITANO / PE,5g,ativacao,2026-07-01,1,6
sao-cristovao-se,SAO CRISTOVAO / SE,ftth,orcamento,2026-07-01,1,34
sao-cristovao-se,SAO CRISTOVAO / SE,ftth,efetivado,2026-07-01,1,27
sao-cristovao-se,SAO CRISTOVAO / SE,ftth,instalacao,2026-07-01,1,30
sao-francisco-do-oeste-rn,SAO FRANCISCO DO OESTE / RN,5g,ativacao,2026-07-01,1,5
sao-francisco-do-oeste-rn,SAO FRANCISCO DO OESTE / RN,ftth,orcamento,2026-07-01,1,1
sao-francisco-do-oeste-rn,SAO FRANCISCO DO OESTE / RN,ftth,efetivado,2026-07-01,1,1
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE / CE,5g,ativacao,2026-07-01,1,5
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,5g,ativacao,2026-07-01,1,36
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,ftth,orcamento,2026-07-01,1,137
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,ftth,efetivado,2026-07-01,1,109
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,ftth,instalacao,2026-07-01,1,110
sao-jose-de-brejo-do-cruz-pb,SAO JOSE DE BREJO DO CRUZ / PB,5g,ativacao,2026-07-01,1,1
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,5g,ativacao,2026-07-01,1,26
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,ftth,orcamento,2026-07-01,1,36
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,ftth,efetivado,2026-07-01,1,28
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,ftth,instalacao,2026-07-01,1,24
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA / PE,ftth,orcamento,2026-07-01,1,34
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA / PE,ftth,efetivado,2026-07-01,1,24
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA / PE,ftth,instalacao,2026-07-01,1,23
sao-mamede-pb,SAO MAMEDE / PB,5g,ativacao,2026-07-01,1,5
sao-miguel-pb,SAO MIGUEL / PB,5g,ativacao,2026-07-01,1,1
sao-miguel-rn,SAO MIGUEL / RN,5g,ativacao,2026-07-01,1,44
sao-miguel-rn,SAO MIGUEL / RN,ftth,instalacao,2026-07-01,1,15
sao-miguel-rn,SAO MIGUEL / RN,ftth,orcamento,2026-07-01,1,18
sao-miguel-rn,SAO MIGUEL / RN,ftth,efetivado,2026-07-01,1,15
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS / AL,ftth,orcamento,2026-07-01,1,17
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS / AL,ftth,efetivado,2026-07-01,1,15
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS / AL,ftth,instalacao,2026-07-01,1,17
,SAO PAULO DO POTENGI/RN / RN,5g,ativacao,2026-07-01,1,1
sape-pb,SAPE / PB,5g,ativacao,2026-07-01,1,31
senador-alexandre-costa-ma,SENADOR ALEXANDRE COSTA / MA,5g,ativacao,2026-07-01,1,3
senador-georgino-avelino-rn,SENADOR GEORGINO AVELINO / RN,5g,ativacao,2026-07-01,1,6
senador-pompeu-ce,SENADOR POMPEU / CE,5g,ativacao,2026-07-01,1,25
senador-pompeu-ce,SENADOR POMPEU / CE,ftth,orcamento,2026-07-01,1,11
senador-pompeu-ce,SENADOR POMPEU / CE,ftth,efetivado,2026-07-01,1,9
senador-pompeu-ce,SENADOR POMPEU / CE,ftth,instalacao,2026-07-01,1,4
serra-talhada-pe,SERRA TALHADA / PE,5g,ativacao,2026-07-01,1,53
serra-talhada-pe,SERRA TALHADA / PE,ftth,orcamento,2026-07-01,1,17
serra-talhada-pe,SERRA TALHADA / PE,ftth,efetivado,2026-07-01,1,13
serra-talhada-pe,SERRA TALHADA / PE,ftth,instalacao,2026-07-01,1,14
simoes-filho-ba,SIMOES FILHO / BA,ftth,orcamento,2026-07-01,1,6
simoes-filho-ba,SIMOES FILHO / BA,ftth,efetivado,2026-07-01,1,4
sobral-ce,SOBRAL / CE,5g,ativacao,2026-07-01,1,102
sobral-ce,SOBRAL / CE,ftth,orcamento,2026-07-01,1,61
sobral-ce,SOBRAL / CE,ftth,efetivado,2026-07-01,1,55
sobral-ce,SOBRAL / CE,ftth,instalacao,2026-07-01,1,57
,SOBRAL/CE / CE,5g,ativacao,2026-07-01,1,3
solanea-pb,SOLANEA / PB,5g,ativacao,2026-07-01,1,13
soledade-pb,SOLEDADE / PB,5g,ativacao,2026-07-01,1,11
solonopole-ce,SOLONOPOLE / CE,5g,ativacao,2026-07-01,1,1
sousa-pb,SOUSA / PB,5g,ativacao,2026-07-01,1,18
sousa-pb,SOUSA / PB,ftth,orcamento,2026-07-01,1,12
sousa-pb,SOUSA / PB,ftth,efetivado,2026-07-01,1,7
sousa-pb,SOUSA / PB,ftth,instalacao,2026-07-01,1,8
surubim-pe,SURUBIM / PE,ftth,orcamento,2026-07-01,1,7
surubim-pe,SURUBIM / PE,ftth,efetivado,2026-07-01,1,5
surubim-pe,SURUBIM / PE,ftth,instalacao,2026-07-01,1,5
taboleiro-grande-rn,TABOLEIRO GRANDE / RN,5g,ativacao,2026-07-01,1,2
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,5g,ativacao,2026-07-01,1,18
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,ftth,orcamento,2026-07-01,1,7
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,ftth,efetivado,2026-07-01,1,7
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,ftth,instalacao,2026-07-01,1,5
taipu-rn,TAIPU / RN,ftth,efetivado,2026-07-01,1,1
taipu-rn,TAIPU / RN,ftth,instalacao,2026-07-01,1,1
taquaritinga-do-norte-pe,TAQUARITINGA DO NORTE / PE,5g,ativacao,2026-07-01,1,15
taua-ce,TAUA / CE,5g,ativacao,2026-07-01,1,28
taua-ce,TAUA / CE,ftth,orcamento,2026-07-01,1,23
taua-ce,TAUA / CE,ftth,instalacao,2026-07-01,1,18
taua-ce,TAUA / CE,ftth,efetivado,2026-07-01,1,21
tenente-ananias-rn,TENENTE ANANIAS / RN,5g,ativacao,2026-07-01,1,16
teresina-pi,TERESINA / PI,5g,ativacao,2026-07-01,1,218
teresina-pi,TERESINA / PI,ftth,orcamento,2026-07-01,1,451
teresina-pi,TERESINA / PI,ftth,efetivado,2026-07-01,1,359
teresina-pi,TERESINA / PI,ftth,instalacao,2026-07-01,1,343
tiangua-ce,TIANGUA / CE,5g,ativacao,2026-07-01,1,36
tiangua-ce,TIANGUA / CE,ftth,orcamento,2026-07-01,1,24
tiangua-ce,TIANGUA / CE,ftth,efetivado,2026-07-01,1,21
tiangua-ce,TIANGUA / CE,ftth,instalacao,2026-07-01,1,16
timon-ma,TIMON / MA,5g,ativacao,2026-07-01,1,38
timon-ma,TIMON / MA,ftth,orcamento,2026-07-01,1,83
timon-ma,TIMON / MA,ftth,efetivado,2026-07-01,1,71
timon-ma,TIMON / MA,ftth,instalacao,2026-07-01,1,67
tobias-barreto-se,TOBIAS BARRETO / SE,ftth,orcamento,2026-07-01,1,10
tobias-barreto-se,TOBIAS BARRETO / SE,ftth,efetivado,2026-07-01,1,11
tobias-barreto-se,TOBIAS BARRETO / SE,ftth,instalacao,2026-07-01,1,10
toritama-pe,TORITAMA / PE,5g,ativacao,2026-07-01,1,14
toritama-pe,TORITAMA / PE,ftth,orcamento,2026-07-01,1,14
toritama-pe,TORITAMA / PE,ftth,efetivado,2026-07-01,1,13
toritama-pe,TORITAMA / PE,ftth,instalacao,2026-07-01,1,14
touros-rn,TOUROS / RN,5g,ativacao,2026-07-01,1,69
triunfo-potiguar-rn,TRIUNFO POTIGUAR / RN,5g,ativacao,2026-07-01,1,4
ubajara-ce,UBAJARA / CE,5g,ativacao,2026-07-01,1,13
ubajara-ce,UBAJARA / CE,ftth,orcamento,2026-07-01,1,3
ubajara-ce,UBAJARA / CE,ftth,efetivado,2026-07-01,1,2
ubajara-ce,UBAJARA / CE,ftth,instalacao,2026-07-01,1,1
uirauna-pb,UIRAUNA / PB,5g,ativacao,2026-07-01,1,21
uirauna-pb,UIRAUNA / PB,ftth,orcamento,2026-07-01,1,5
uirauna-pb,UIRAUNA / PB,ftth,efetivado,2026-07-01,1,4
uirauna-pb,UIRAUNA / PB,ftth,instalacao,2026-07-01,1,3
umari-ce,UMARI / CE,5g,ativacao,2026-07-01,1,11
umarizal-rn,UMARIZAL / RN,5g,ativacao,2026-07-01,1,5
umarizal-rn,UMARIZAL / RN,ftth,orcamento,2026-07-01,1,3
umarizal-rn,UMARIZAL / RN,ftth,efetivado,2026-07-01,1,3
umarizal-rn,UMARIZAL / RN,ftth,instalacao,2026-07-01,1,3
uniao-pi,UNIAO / PI,5g,ativacao,2026-07-01,1,2
upanema-rn,UPANEMA / RN,5g,ativacao,2026-07-01,1,10
uruoca-ce,URUOCA / CE,5g,ativacao,2026-07-01,1,2
varjota-ce,VARJOTA / CE,5g,ativacao,2026-07-01,1,13
varzea-alegre-ce,VARZEA ALEGRE / CE,5g,ativacao,2026-07-01,1,28
varzea-alegre-ce,VARZEA ALEGRE / CE,ftth,orcamento,2026-07-01,1,12
varzea-alegre-ce,VARZEA ALEGRE / CE,ftth,instalacao,2026-07-01,1,12
varzea-alegre-ce,VARZEA ALEGRE / CE,ftth,efetivado,2026-07-01,1,11
venha-ver-rn,VENHA VER / RN,ftth,instalacao,2026-07-01,1,1
verdejante-pe,VERDEJANTE / PE,5g,ativacao,2026-07-01,1,1
viana-ma-ma,VIANA MA / MA,5g,ativacao,2026-07-01,1,5
vicosa-do-ceara-ce,VICOSA DO CEARA / CE,ftth,orcamento,2026-07-01,1,5
vicosa-do-ceara-ce,VICOSA DO CEARA / CE,ftth,efetivado,2026-07-01,1,4
vicosa-do-ceara-ce,VICOSA DO CEARA / CE,ftth,instalacao,2026-07-01,1,3
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO / PE,ftth,orcamento,2026-07-01,1,28
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO / PE,ftth,efetivado,2026-07-01,1,24
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO / PE,ftth,instalacao,2026-07-01,1,19
xexeu-pe,XEXEU / PE,5g,ativacao,2026-07-01,1,2
